smiles
C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]3CC[C@@](C)(O)[C@@]3(C)CC[C@H]12
O=C1N(Cc2ccccc2)[C@H]2C[S@+]3CCC[C@@H]3[C@@H]2N1Cc1ccccc1
N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
NCCCNCCCCNCCCN
NC(=O)C[C@H](N)C(=O)O
N[C@@H](COP(=O)(O)O)C(=O)O
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I
CCN(CC)CCOC(=O)[C@H](Cc1cccc2ccccc12)C[C@H]1CCCO1
Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
Oc1ccc([C@@H](O)CNCCCCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1O
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1
N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
CC[C@@H]1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@]1(C(=O)C(C)C)C2=O
C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@H]1[C@@H]2CC[C@]2(C)[C@H]1CC[C@@]2(C)O
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC[C@]3(C)O[C@@H]3[C@@H]21
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC[C@]3(C)O[C@@H]3[C@H]21
O[C@]1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
CC[C@H](Cc1c(I)cc(I)c(N)c1I)C(=O)O
CC(C)COC[C@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1C[C@H](O)[C@@H]2O
C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(C)O
CN1C(=O)C[C@H](c2ccccc2)C1=O
COC(F)(F)C(Cl)Cl
NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](C(Cl)Cl)NS2(=O)=O
C[N+]1(C)CCN(C[C@](O)(c2ccccc2)C2CCCCC2)CC1
C1=Cc2cccc(OC[C@H]3CNCCO3)c2C1
c1ccc2c(c1)OC[C@@H](C1=NCCN1)O2
CN1C(=O)CCS(=O)(=O)[C@@H]1c1ccc(Cl)cc1
CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21
NC[C@@H](O)CC(=O)O
CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1
Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O
CN1CCN2c3ccccc3Cc3ccccc3[C@H]2C1
CCc1ccc(C(=O)[C@H](C)CN2CCCCC2)cc1
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1
CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@H]6[C@H]5C[C@H]43
c1ccc(-c2ccc([C@@H](c3ccccc3)n3ccnc3)cc2)cc1
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1
Clc1ccc([C@H](Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1
O=S(=O)(O)C[C@H](S)CS
CCC(=O)O[C@@]1(c2ccccc2)CCN(C)C[C@@H]1C
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O
COC(=O)/N=c1\[nH]c2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1
O=C1N(Cc2ccccc2)[C@@H]2C[S@+]3CCC[C@@H]3[C@@H]2N1Cc1ccccc1
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@H](O)C[C@@H](O)CC(=O)O
C=N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1
O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1
CCC[C@H]1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@H]3[C@H](C)C[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O
CC(=O)O[C@H]1C[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](N)CSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]([C@H](C)O)NC1=O
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](N)CSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]([C@@H](C)O)NC1=O
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
CCN(CC)CC(=O)OCC(=O)[C@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@@]21C
CCN(CC)CC(=O)OCC(=O)[C@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@]21C
O=C(O)[C@@H](CC(=O)N1C[C@H]2CCCC[C@@H]2C1)Cc1ccccc1
C[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](O)c1ccccc1)C2
CCC(=O)[C@@]1(C)[C@H](C)C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@@]21C
C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C/C(=N\O)CC[C@@H]4[C@@H]3CC[C@]21CC
CCN[C@H]1[C@H]2CC[C@@H](C2)[C@H]1c1ccccc1
O[C@@]1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
CCN1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
CCCCCCCCCc1ccc(OCCO)cc1
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21
CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc21
CC(C)C(=O)c1c(C(C)C)nn2ccccc12
CCC1(CC)C(=O)NC[C@@H](C)C1=O
CCC1(CC)C(=O)NC[C@H](C)C1=O
CCC(=O)[C@@]1(C)[C@H](C)C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@H]3[C@H](C)C[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C
CC(=O)O[C@H]1C[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](N)CSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@H](C)O)NC1=O
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](N)CSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC1=O
CCN(CC)CC(=O)OCC(=O)[C@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@H](O)C[C@]21C
CCN(CC)CC(=O)OCC(=O)[C@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@H](O)C[C@@]21C
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
CO[C@H]1[C@H](OC(N)=O)[C@@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1
C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C/C(=N\O)CC[C@@H]4[C@H]3CC[C@]21CC
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc([N+](=O)[O-])c1
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
CC(C)(C)S(=O)(=O)C[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](CC1CCCCC1)[C@H](O)[C@H](O)C1CC1
CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C
O=[N+]([O-])c1ccc(O)c2ncccc12
CCN[C@@H]1[C@H]2CC[C@@H](C2)[C@H]1c1ccccc1
CCN(CC)CCOC(=O)[C@@H](Cc1cccc2ccccc12)C[C@@H]1CCCO1
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO
NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1
C[C@@H](O)c1ccc(S(=O)(=O)/N=C(\O)NC2CCCCC2)cc1
C[C@H]1CCC[C@@H](C)N1CCC[C@@](O)(c1ccccc1)c1ccccn1
CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C
CC1(C)CO[C@@H](CC(=O)O)CN1
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21
Cc1ccc2c([nH]c(=O)c3c(=O)cc(C(=O)OCCC(C)C)oc32)c1C
C[C@@H]1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
NC(=O)OC[C@H](O)COc1ccc(Cl)cc1
CCC[C@H](Cc1ccccc1)N1CCCC1
CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1
C=C(C)[C@H]1CC=C(C(=O)O)CC1
N#CCCN1C(=O)[C@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc21
Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1
O=[P@]1(N(CCCl)CCCl)OCCCN1CCCl
CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1
COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)[C@@H](C2)NCC[C@]314
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)NCC[C@]314
CCC[C@@H](Cc1ccccc1)N1CCCC1
COc1cc(C[C@@H](C)N)ccc1O
CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc(Cl)c1Cl
O=P(O)(NCCCl)NCCCl
CCNCCC[C@H](C)Nc1ccnc2cc(Cl)ccc12
C[C@H]1CCC[C@@H](C)N1CCC[C@](O)(c1ccccc1)c1ccccn1
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
C[C@H](O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
CCNCCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=N[C@@H]2O
COc1cc(O)ccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12
COc1cc(O)ccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12
CCNCC#CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1
COc1cc(C[C@H](C)N)ccc1O
N#CCCN1C(=O)[C@@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc21
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21
O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)C[C@H]21
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F
CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1
CCc1c2c(nc3ccc(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)ns1
C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](O)C2CC2)C[C@@H](O)C[C@@H]1O
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12
CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21
CN1C(=O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C[C@H]1c1cccnc1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=N[C@H]2O
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](O)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
CCC(=O)N(c1ccccc1)C1(COC)CCNCC1
CCCNC[C@H](O)COc1ccc(O)cc1C(=O)CCc1ccccc1
CCCNC[C@@H](O)COc1ccc(O)cc1C(=O)CCc1ccccc1
CCN(CC)CC(=O)Nc1c(C)ccc(O)c1C
CCNCC#CCOC(=O)[C@](O)(c1ccccc1)C1CCCCC1
CN1C(=O)CC[C@H]1c1ccc[n+]([O-])c1
C[C@H](C(=O)O)c1ccc(-c2ccc(O)cc2)c(F)c1
C[C@@H](C(=O)O)c1ccc(-c2ccc(O)cc2)c(F)c1
Nc1nc(O)c2ncn(COCC(=O)O)c2n1
C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O
CN(Cc1nc2c(N)[nH]c(=N)[nH]c-2nc1=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CC[C@@H]1O
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CC[C@H]1O
C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@@H](O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
COc1cc2c(cc1O)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2
COc1cc2c(cc1O)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2
C[C@@H](O[C@@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CC1=C[C@H](O)CC(C)(C)[C@@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@H](O)CC1(C)C
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@H](O)CC1(C)C
COC1=CC=C2Nc3cc(Cl)ccc3C(N=C3C=C(CN4CCCC4)C(=O)C(CN4CCCC4)=C3)=C2N1
CC(C)(O)[C@@H]1[C@@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C
NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H]([C@@H]1C[C@H]3C=C[C@H]1C3)NS2(=O)=O
NS(=O)(=O)c1cc2c(cc1Cl)N[C@H]([C@@H]1C[C@H]3C=C[C@H]1C3)NS2(=O)=O
NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H]([C@H]1C[C@H]3C=C[C@H]1C3)NS2(=O)=O
NS(=O)(=O)c1cc2c(cc1Cl)N[C@H]([C@H]1C[C@H]3C=C[C@H]1C3)NS2(=O)=O
CC(/C=C/[C@@]12O[C@@]1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O
CC(/C=C/[C@]12O[C@]1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O
CCOC(=O)NNc1nncc2ccccc12
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)O
COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC
CN1C(/C(O)=N\c2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O
O=C1N=C(O)[C@@H](Cc2ccc(OCCNc3ccccn3)cc2)S1
O=C1N=C(O)[C@H](Cc2ccc(OCCNc3ccccn3)cc2)S1
CCCNCCc1cccc2c1CC(=O)N2
O=C1CC2(CCCC2)[C@H](O)C(=O)N1CCCCN1CCN(c2ncccn2)CC1
O=C1CC2(CCCC2)[C@@H](O)C(=O)N1CCCCN1CCN(c2ncccn2)CC1
OC1CCC([C@@H](C[C@@H]2CCCCN2)C2CCCCC2)CC1
OC1CCC([C@H](C[C@@H]2CCCCN2)C2CCCCC2)CC1
OC1CCC([C@@H](C[C@H]2CCCCN2)C2CCCCC2)CC1
OC1CCC([C@H](C[C@H]2CCCCN2)C2CCCCC2)CC1
CN(C/C=C/C#CC(C)(C)CO)Cc1cccc2ccccc12
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
Oc1ccc2c(c1)C=Cc1ccccc1N2
CC(/C=C/[C@]12O[C@@]1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O
CC(/C=C/[C@@]12O[C@]1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O
Cc1ccc(C(=O)c2ccc(CC(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)n2C)cc1
C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4C[C@@H](O)[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)C[C@H](O)[C@@H]1O
Oc1cccc2c1CC[C@H](NCCc1cccs1)C2
